Key,Prods UPC,Prods Moco,Prods Model Name,Prods Model Code,Prods Model Family,Prods Brand,Prods Category 1,Prods Category 2,Prods Category 3,Prods Business Theme,Prods Business Story,Prods Gender,Prods Shape,Prods Size,Prods Lens Color,Prods Le0s Polarized,Prods Lens Technology,Prods Front Color,Prods Frame Technology,Prods Asian Fit,Prods Customizable,Prods E0gravable,Prods Web Exclusive,Prods Release,Prods Lens Correction Type,Prods Roxable,Prods Collection,Prods Rox,Prods Custom
8053672956429,8053672956429,0VE4355B__GB1_1A,VE4355B,0VE4355B,,Versace,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Oval,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,201807,,0,,0,0
8053672414950,8053672414950,0RL8134__526087,RL8134,0RL8134,,Ralph Lauren,Eyewear,SUN,Designer-Fashion,Core Coll,TUBULAR HINGE,FEMALE,Square,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,,,0,,0,0
889652180861,889652180861,0YS000110__1330L1,YS000110,0YS000110,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color,Black,Acetate,Global,,,,,,0,,0,0
8053672956436,8053672956436,0VE4355B__521773,VE4355B,0VE4355B,,Versace,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Oval,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,201807,,0,,0,0
8053672570007,8053672570007,0RA5219__1581T5,RA5219,0RA5219,,Ralph,Eyewear,SUN,Accessible-Fashion,Youth & Fashion,GRADIENT,FEMALE,Irregular,STD,,1,Gradient,Brown,Acetate,Intertiol,,,,,,0,,0,0
8053672575033,8053672575033,0AR6039__305687,AR6039,0AR6039,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Frames Of Life,PURE HERITAGE,MALE,Pilot,STD,,0,Solid Color,Blue,Metal,Global,,,,,,0,,0,0
8053672898668,8053672898668,0A04013__003_87,A04013,0A04013,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Solid Color,Red,Metal,Global,,,,201802,,0,,0,0
889652137452,889652137452,0YS000106__2390J1,YS000106,0YS000106,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Square,STD,,0,Solid Color,Gold,Metal,Intertiol,,,,,,0,,0,0
8053672489583,8053672489583,0BE4209__356413,BE4209,0BE4209,,Burberry,Eyewear,SUN,Luxury-Fashion,Acoustic,CORE CHECK,FEMALE,Square,STD,,0,Gradient,Brown,Acetate,Intertiol,,,,,,0,,0,0
889652160399,889652160399,0YS000085__1330L1,YS000085,0YS000085,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Solid Color,Black,Acetate,Global,,,,,,0,,0,0
889652180885,889652180885,0YS000110__4570J1,YS000110,0YS000110,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
889652177717,889652177717,0GC001189__2300Z1,Gg0414s,0GC001189,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Gold,Metal,Global,,,,201808,,0,,0,0
8053672352252,8053672352252,0PR 01RS__TKZ2P1,PR 01RS,0PR 01RS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,JOURL,MALE,Rectangle,STD,,0,Solid Color,Honey,Acetate,Intertiol,,,,,,0,,0,0
889652137995,889652137995,0YS000093__2390J1,YS000093,0YS000093,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Pilot,STD,,0,Solid Color,Gold,Titanium,Intertiol,,,,,,0,,0,0
8053672958409,8053672958409,0DG2213__488_5A,DG2213,0DG2213,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,,ROYALE,MALE,Pilot,STD,,0,Solid Color Mirror,Gold,Metal,Global,,,,,,0,,0,0
8053672441871,8053672441871,0MU 54QS__UBC3D0,MU 54QS,0MU 54QS,,Miu Miu,Eyewear,SUN,Luxury-Fashion,,STARDUST,FEMALE,Phantos,STD,,0,Gradient,Ivory,Metal,Global,,,,,,0,,0,0
8053672947168,8053672947168,0A05043__003_87,A05043,0A05043,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Red,Acetate,Intertiol,,,,201806,,0,,0,0
889652153698,889652153698,0YS000090__4402Y1,YS000090,0YS000090,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
8053672599367,8053672599367,0BV8175BF__54058G,BV8175BF Divas,0BV8175BF,,Bvlgari,Eyewear,SUN,Luxury-Fashion,Diva,DIVAS,FEMALE,Round,STD,,0,Gradient,Violet,Acetate,Intertiol,,,,,,0,,0,0
8053672946994,8053672946994,0A04014__001_82,A04014,0A04014,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,MALE,Rectangle,STD,,0,Solid Color,Brown,Metal,Global,,,,201806,,0,,0,0
889652177724,889652177724,0GC001189__2350Z1,Gg0414s,0GC001189,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Gold,Metal,Global,,,,201808,,0,,0,0
8053672544466,8053672544466,0DG4281__292573,DG4281,0DG4281,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,FALSE,GENTLEMAN,MALE,Phantos,STD,,0,Solid Color,Brown,Acetate,Intertiol,,,,,,0,,0,0
889652184876,889652184876,0YS000022__1220A1,YS000022,0YS000022,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Pilot,STD,,0,Solid Color,Black,Metal,Global,,,,,,0,,0,0
8053672383102,8053672383102,0PR 52RS__7AX0A7,PR 52RS,0PR 52RS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,PRADA LOGO,MALE,Rectangle,STD,,0,Gradient,Black,Metal,Intertiol,,,,,,0,,0,0
889652138718,889652138718,0YS000094__1330L1,YS000094,0YS000094,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Black,Acetate,Global,,,,201801,,0,,0,0
8053672965193,8053672965193,0VA4042__509711,VA4042,0VA4042,,Valentino,Eyewear,SUN,Luxury-Fashion,,FADING ACE,FEMALE,Square,STD,,0,Gradient,Brown,Acetate,Intertiol,,,,201807,,0,,0,0
8053672289961,8053672289961,0BV5031TG__408087,BV5031TG Octo,0BV5031TG,,Bvlgari,Eyewear,SUN,Luxury-Fashion,Le Gemme,OCTO,MALE,Rectangle,STD,,0,Solid Color,Silver,Gold,Global,,,,,,0,,0,0
889652137544,889652137544,0YS000090__1330L1,YS000090,0YS000090,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color,Black,Acetate,Global,,,,201801,,0,,0,0
889652153711,889652153711,0YS000095__4402J1,YS000095,0YS000095,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Tortoise,Injected,Global,,,,,,0,,0,0
8053672364484,8053672364484,0AX4032__814087,AX4032,0AX4032,,Armani Exchange,Eyewear,SUN,Accessible-Fashion,,TRANSPARENCY,MALE,Pilot,STD,,0,Solid Color,Black,Injected,Intertiol,,,,,,0,,0,0
889652188614,889652188614,0YS000111__1330V5,YS000111,0YS000111,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Gradient Mirror,Black,Acetate,Global,,,,,,0,,0,0
889652138732,889652138732,0YS000094__4402L3,YS000094,0YS000094,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Gradient,Tortoise,Acetate,Global,,,,201801,,0,,0,0
8053672965209,8053672965209,0VA4042__501114,VA4042,0VA4042,,Valentino,Eyewear,SUN,Luxury-Fashion,,FADING ACE,FEMALE,Square,STD,,0,Gradient,Brown,Acetate,Intertiol,,,,201807,,0,,0,0
8053672570168,8053672570168,0RA5221__15878H,RA5221,0RA5221,,Ralph,Eyewear,SUN,Accessible-Fashion,Essentials,TEXTURED CAP LOGO,FEMALE,Square,STD,,0,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672442786,8053672442786,0PR 29RS__2AU3D0,PR 29RS,0PR 29RS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,PRADA LOGO,FEMALE,Butterfly,STD,,0,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
889652156828,889652156828,0GC001144__2390R1,Gg0352s,0GC001144,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Gold,Metal,Global,,,,201802,,0,,0,0
8053672983166,8053672983166,0PS 55US__DG05S0,PS 55US,0PS 55US,,Prada Linea Rossa,Eyewear,SUN,Luxury-Fashion,,CONSTELLATION EVOLUTION,MALE,Pilot,L,,0,Solid Color,Black,Metal,Global,,,,201807,,0,,0,0
889652160436,889652160436,0YS000086__3100L1,YS000086,0YS000086,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Solid Color,Ivory,Acetate,Intertiol,,,,,,0,,0,0
889652188621,889652188621,0YS000111__1330L1,YS000111,0YS000111,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Solid Color,Black,Acetate,Global,,,,201808,,0,,0,0
8053672995046,8053672995046,0PR 62VS__1BC1I2,PR 62VS,0PR 62VS,,Prada,Eyewear,SUN,Luxury-Fashion,,ULTRAVOX EVOLUTION,FEMALE,Irregular,STD,,0,Solid Color Mirror,Silver,Metal,Global,,,,201807,,0,,0,0
889652139661,889652139661,0YS000087__4240V5,YS000087,0YS000087,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Pilot,STD,,0,Gradient Mirror,Silver,Metal,Intertiol,,,,,,0,,0,0
8053672429305,8053672429305,0BE4203__3002T5,BE4203,0BE4203,,Burberry,Eyewear,SUN,Luxury-Fashion,Heritage,GABARDINE,FEMALE,Cat Eye,STD,,1,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
889652127590,889652127590,0GC001129__1330B1,Gg0307s,0GC001129,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Pilot,STD,,0,Solid Color,Gold,Acetate,Intertiol,,,,201801,,0,,0,0
8053672383935,8053672383935,0PR 16RS__1AB1X1,PR 16RS,0PR 16RS,,Prada,Eyewear,SUN,Luxury-Fashion,,TRIANGLE,FEMALE,Irregular,STD,,0,Gradient,Black,Acetate,Intertiol,,,,201411,,0,,0,0
827934412682,827934412682,0OV5370S__15736G,OV5370S Dacette,0OV5370S,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,TRANSPARENT,0,DEMO LENS,Blue,Acetate,Intertiol,,,,201706,,0,,0,0
889652156835,889652156835,0GC001144__2390Y1,Gg0352s,0GC001144,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Gold,Metal,Global,,,,201802,,0,,0,0
889652137599,889652137599,0YS000091__1330L1,YS000091,0YS000091,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color,Black,Acetate,Global,,,,201801,,0,,0,0
889652167077,889652167077,0GC001175__1100G1,Gg0366s,0GC001175,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,DEMO  LENS,Black,Acetate,Intertiol,,,,201808,,0,,0,0
8053672629620,8053672629620,0RA5227__163387,RA5227,0RA5227,,Ralph,Eyewear,SUN,Accessible-Fashion,Youth & Fashion,SCRIPT LOGO,FEMALE,Round,STD,,0,Solid Color,Blue,Acetate,Intertiol,,,,,,0,,0,0
8053672987843,8053672987843,0PR 54VS__4064P1,PR 54VS,0PR 54VS,,Prada,Eyewear,SUN,Luxury-Fashion,,AVANT-GARDE EVOLUTION,FEMALE,Rectangle,STD,,0,Gradient,Ivory,Steel,Global,,,,201807,,0,,0,0
827934418493,827934418493,0OV5350S__1578R5,OV5350S Op-506 Sun,0OV5350S,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,,,MALE,Square,STD,TRANSPARENT,0,DEMO LENS,Honey,Acetate,Intertiol,,,,,,0,,0,0
8053672422092,8053672422092,0VO2941S__W44_T3,VO2941S,0VO2941S,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,FOLLOW THE TREND,FEMALE,Cat Eye,STD,,1,Gradient,Black,Injected,Intertiol,,,,,,0,,0,0
827934412637,827934412637,0OV5369S__1484G1,OV5369S Lerner,0OV5369S,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,,,MALE,Square,STD,TRANSPARENT,0,DEMO LENS,Grey,Acetate,Intertiol,,,,,,0,,0,0
889652188645,889652188645,0YS000111__4402J1,YS000111,0YS000111,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
889652139678,889652139678,0YS000087__5000Y5,YS000087,0YS000087,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Pilot,STD,,0,Gradient Mirror,Yellow,Metal,Intertiol,,,,,,0,,0,0
8053672572551,8053672572551,0AX4055S__815787,AX4055S,0AX4055S,,Armani Exchange,Eyewear,SUN,Accessible-Fashion,Forever Young,A|X PLAQUE,MALE,Pilot,STD,,0,Solid Color,Blue,Injected,Intertiol,,,,,,0,,0,0
889652194264,889652194264,0GC001166__2390J1,Gg0396s,0GC001166,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Square,STD,,0,Gradient,Gold,Metal,Global,,,,201807,,0,,0,0
725125004930,725125004930,0HC8260F__553213,HC8260F,0HC8260F,,Coach,Eyewear,SUN,Designer-Fashion,,BOMBE' C,FEMALE,Cat Eye,STD,,0,Gradient,Red,Acetate,Intertiol,,,,,,0,,0,0
8053672443264,8053672443264,0PR 30RS__IAM6S1,PR 30RS,0PR 30RS,,Prada,Eyewear,SUN,Luxury-Fashion,Catwalk (pr),RAW,FEMALE,Square,STD,,0,Gradient,Light Brown,Wood,Intertiol,,,,,,0,,0,0
889652167084,889652167084,0GC001175__1100L1,Gg0366s,0GC001175,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,201808,,0,,0,0
889652160726,889652160726,0GC001155__2390D4,Gg0362s,0GC001155,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Round,STD,,0,Gradient,Gold,Metal,Global,,,,201802,,0,,0,0
889652178769,889652178769,0YS000091__4402L1,YS000091,0YS000091,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
889652194271,889652194271,0GC001166__2390P1,Gg0396s,0GC001166,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Square,STD,,0,Gradient,Gold,Metal,Global,,,,201807,,0,,0,0
8053672454352,8053672454352,0RA4116__3133T3,RA4116,0RA4116,,Ralph,Eyewear,SUN,Accessible-Fashion,Essentials,RALPH PLAQUE,FEMALE,Pilot,STD,,1,Gradient,Gold,Metal,Global,,,,,,0,,0,0
725125989077,725125989077,0HC8228__549987,HC8228,0HC8228,,Coach,Eyewear,SUN,Designer-Fashion,,BUCKLE,FEMALE,Square,STD,,0,Solid Color,Brown,Injected,Intertiol,,,,,,0,,0,0
8053672433357,8053672433357,0RA5190__13748J,RA5190,0RA5190,,Ralph,Eyewear,SUN,Accessible-Fashion,FALSE,SCRIPT LOGO,FEMALE,Cat Eye,STD,,1,Gradient,Violet,Acetate,Intertiol,,,,,,0,,0,0
725125005432,725125005432,0HC8256U__512013,HC8256U,0HC8256U,,Coach,Eyewear,SUN,Designer-Fashion,,C CHAIN LINK,FEMALE,Square,STD,,0,Gradient,Tortoise,Injected,Intertiol,,,,201807,,0,,0,0
889652167107,889652167107,0GC001175__4402G1,Gg0366s,0GC001175,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,201808,,0,,0,0
8053672544756,8053672544756,0DG4277__303413,DG4277,0DG4277,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,D,SICILIAN CARRETTO SPECIAL PROJ,FEMALE,Cat Eye,STD,,0,Gradient,Red,Acetate,Intertiol,,,,201511,,0,,0,0
725125978217,725125978217,0TY6054__322473,TY6054,0TY6054,,Tory Burch,Eyewear,SUN,Designer-Fashion,,MATCHING PIECES,FEMALE,Pilot,STD,,0,Solid Color,Gold,Metal,Global,,,,,,0,,0,0
889652176840,889652176840,0GC001181__1100D1,Gg0382s,0GC001181,,Gucci,Eyewear,SUN,Luxury-Fashion,,,MALE,Rectangle,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,201808,,0,,0,0
8053672647396,8053672647396,0AR8090__558252,AR8090,0AR8090,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Frames Of Life,ESSENTIALS,FEMALE,Round,STD,,0,Solid Color,Green,Acetate,Intertiol,,,,,,0,,0,0
8053672607017,8053672607017,0AX2019S__608983,AX2019S,0AX2019S,,Armani Exchange,Eyewear,SUN,Accessible-Fashion,Forever Young,A|X PLAQUE,MALE,Pilot,STD,,1,Solid Color,Gunmetal,Metal,Global,,,,,,0,,0,0
725125975407,725125975407,0HC8208__545787,HC8208,0HC8208,,Coach,Eyewear,SUN,Designer-Fashion,,EVERGREEN,FEMALE,Square,STD,,0,Solid Color,Black,Injected,Intertiol,,,,,,0,,0,0
8053672502626,8053672502626,0PR 02SS__2AU4M1,PR 02SS,0PR 02SS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,LETTERING LOGO,MALE,Square,STD,,0,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
725125980883,725125980883,0TY6056__310080,TY6056,0TY6056,,Tory Burch,Eyewear,SUN,Designer-Fashion,,RUNWAY T,FEMALE,Pilot,STD,,0,Solid Color,Black,Metal,Global,,,,,,0,,0,0
8053672611816,8053672611816,0RL7051__931113,RL7051,0RL7051,,Ralph Lauren,Eyewear,SUN,Designer-Fashion,Core Coll,RL B & G,FEMALE,Irregular,STD,,0,Gradient,Black,Metal,Global,,,,,,0,,0,0
725125970655,725125970655,0HC8195__541687,HC8195,0HC8195,,Coach,Eyewear,SUN,Designer-Fashion,,,MALE,Square,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672444148,8053672444148,0RA5206__137711,RA5206,0RA5206,,Ralph,Eyewear,SUN,Accessible-Fashion,Essentials,RALPH PLAQUE,FEMALE,Rectangle,STD,,0,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672468892,8053672468892,0RA5204__1442T5,RA5204,0RA5204,,Ralph,Eyewear,SUN,Accessible-Fashion,FALSE,CUT THROUGH TEMPLE,FEMALE,Round,STD,,1,Gradient,Tortoise,Injected,Intertiol,,,,,,0,,0,0
725125981187,725125981187,0TY6058__307980,TY6058,0TY6058,,Tory Burch,Eyewear,SUN,Designer-Fashion,,RUNWAY T,FEMALE,Cat Eye,STD,,0,Solid Color,Black,Metal,Global,,,,,,0,,0,0
8053672600834,8053672600834,0VO5054S__W44_11,VO5054S,0VO5054S,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,Casual Chic,,FEMALE,Cat Eye,STD,,0,Gradient,Black,Injected,Intertiol,,,,,,0,,0,0
725125982603,725125982603,0HC8216__512013,HC8216,0HC8216,,Coach,Eyewear,SUN,Designer-Fashion,,VARSITY STRIPE,FEMALE,Phantos,STD,,0,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672547511,8053672547511,0PO8139S__24_31,PO8139S,0PO8139S,,Persol,Eyewear,SUN,Luxury-Fashion,Ico,EVOLUTION,MALE,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672648027,8053672648027,0AR6047__30027D,AR6047,0AR6047,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,,DISTINCTIVE ELEGANCE,MALE,Round,STD,,0,Solid Color - Mirror,Gold,Metal,Intertiol,,,,,,0,,0,0
725125987103,725125987103,0MK2055__329911,MK2055 Suz,0MK2055,,Michael Kors,Eyewear,SUN,Designer-Fashion,,MK CHARM,FEMALE,Square,STD,,0,Gradient,Grey,Injected,Intertiol,,,,,,0,,0,0
8053672617252,8053672617252,0BE3084__10056V,BE3084,0BE3084,,Burberry,Eyewear,SUN,Luxury-Fashion,Acoustic,CORE CHECK,FEMALE,Pilot,STD,,0,Gradient Mirror,Silver,Metal,Global,,,,,,0,,0,0
725125976978,725125976978,0MK2050__325711,MK2050 Ula,0MK2050,,Michael Kors,Eyewear,SUN,Designer-Fashion,,GEO GLAM,FEMALE,Square,STD,,0,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672543995,8053672543995,0DG4279__501_8G,DG4279,0DG4279,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,FALSE,DG LOGO,FEMALE,Phantos,STD,,0,Gradient,Black,Acetate,Intertiol,,,,201511,,0,,0,0
725125982610,725125982610,0HC8216__544087,HC8216,0HC8216,,Coach,Eyewear,SUN,Designer-Fashion,,VARSITY STRIPE,FEMALE,Phantos,STD,,0,Solid Color,,Acetate,Intertiol,,,,,,0,,0,0
8053672665673,8053672665673,0PO3159S__904430,PO3159S,0PO3159S,,Persol,Eyewear,SUN,Luxury-Fashion,Sartoria,,MALE,Pilot,STD,TRANSPARENT,0,DEMO LENS,Multicolor,Acetate,Intertiol,,,,,,0,,0,0
8053672502671,8053672502671,0PR 04SS__HAQ4O2,PR 04SS,0PR 04SS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,LETTERING LOGO,MALE,Square,STD,,0,Gradient Mirror,Tortoise,Acetate,Intertiol,,,,201507,,0,,0,0
725125982665,725125982665,0HC8217__544387,HC8217,0HC8217,,Coach,Eyewear,SUN,Designer-Fashion,,VARSITY STRIPE,FEMALE,Square,STD,,0,Solid Color,Multicolor,Acetate,Intertiol,,,,,,0,,0,0
8053672477481,8053672477481,0VO5009BD__209848,VO5009BD,0VO5009BD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,Timeless,,FEMALE,Square,STD,,0,Gradient,Light Blue,Acetate,Asian,,,,,,0,,0,0
8053672560206,8053672560206,0BE4220__353613,BE4220,0BE4220,,Burberry,Eyewear,SUN,Luxury-Fashion,FALSE,THE REGENT COLLECTION,FEMALE,Cat Eye,STD,,0,Gradient,Tortoise,Acetate,Intertiol,,,,201511,,0,,0,0
8053672477535,8053672477535,0VO5008SD__W44_11,VO5008SD,0VO5008SD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,,FEMALE,Cat Eye,STD,,0,Gradient,Black,Acetate,Asian,,,,,,0,,0,0
8053672596175,8053672596175,0VE4320__GB1_87,VE4320,0VE4320,,Versace,Eyewear,SUN,Luxury-Fashion,Rock Icons,MEDUSA,FEMALE,Cat Eye,STD,,0,Solid Color,Black,Nylon,Intertiol,,,,201603,,0,,0,0
8053672477573,8053672477573,0VO5016SD__232548,VO5016SD,0VO5016SD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,,FEMALE,Pillow,STD,,0,Gradient,Blue,Injected,Asian,,,,,,0,,0,0
8053672475869,8053672475869,0RL8140__501011,RL8140,0RL8140,,Ralph Lauren,Eyewear,SUN,Designer-Fashion,Heritage,TORTOISE COLL,FEMALE,Round,STD,,0,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672477603,8053672477603,0VO5017SD__W44_11,VO5017SD,0VO5017SD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,,FEMALE,Square,STD,,0,Gradient,Black,Injected,Asian,,,,,,0,,0,0
8053672478198,8053672478198,0VE4304__GB1_T5,VE4304,0VE4304,,Versace,Eyewear,SUN,Luxury-Fashion,Rock Icons,VANITAS,FEMALE,Square,STD,,1,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672477610,8053672477610,0VO5017SD__232548,VO5017SD,0VO5017SD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,,FEMALE,Square,STD,,0,Gradient,Blue,Injected,Asian,,,,,,0,,0,0
8053672619188,8053672619188,0MU 54RS__U6H5P1,MU 54RS,0MU 54RS,,Miu Miu,Eyewear,SUN,Luxury-Fashion,,NOIR,FEMALE,Irregular,STD,,0,Gradient,Light Brown,Metal,Global,,,,201603,,0,,0,0
8053672606034,8053672606034,0VO5068SD__W7455R,VO5068SD,0VO5068SD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,,FEMALE,Square,STD,,0,Solid Color - Mirror,Transparent,Injected,Asian,,,,,,0,,0,0
8053672625837,8053672625837,0PS 57RS__7AX5L0,PS 57RS,0PS 57RS,,Prada Linea Rossa,Eyewear,SUN,Luxury-Fashion,Lifestyle (ps),SPECTRUM,MALE,Irregular,STD,,0,Solid Color - Mirror,Black,Metal,Global,,,,,,0,,0,0
8053672688993,8053672688993,0RA5230__164987,RA5230,0RA5230,,Ralph,Eyewear,SUN,Accessible-Fashion,,BLOCK LOGO,FEMALE,Cat Eye,STD,,0,Solid Color,Grey,Acetate,Intertiol,,,,,,0,,0,0
8053672575194,8053672575194,0AR8080F__549011,AR8080F,0AR8080F,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Timeless Elegance,EMEL ELEGANCE,FEMALE,Square,STD,,0,Gradient,Grey,Acetate,Intertiol,,,,,,0,,0,0
8053672601220,8053672601220,0PH4113__560273,PH4113,0PH4113,,Polo Ralph Lauren,Eyewear,SUN,Designer-Fashion,Casual Living,PONY LIGHT,MALE,Rectangle,STD,,0,Solid Color,,Injected,Intertiol,,,,,,0,,0,0
8053672573466,8053672573466,0AR8082__501711,AR8082,0AR8082,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Fashion Inspired,GA BUTTON,FEMALE,Cat Eye,STD,,0,Gradient,Black,Acetate,Intertiol,,,,201603,,0,,0,0
8053672556728,8053672556728,0AR8074F__501711,AR8074F,0AR8074F,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Fashion Inspired,METAL STRIPES,FEMALE,Square,STD,,0,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672596328,8053672596328,0BE3087__114513,BE3087,0BE3087,,Burberry,Eyewear,SUN,Luxury-Fashion,Heritage,THE REGENT COLLECTION,FEMALE,Phantos,STD,,0,Gradient,Light Brown,Metal,Intertiol,,,,,,0,,0,0
8053672619218,8053672619218,0MU 11RS__UAH6X1,MU 11RS,0MU 11RS,,Miu Miu,Eyewear,SUN,Luxury-Fashion,,SCENIQUE,FEMALE,Irregular,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672477627,8053672477627,0VO5017SD__232414,VO5017SD,0VO5017SD,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,In Vogue,,FEMALE,Square,STD,,0,Gradient,Bordeaux,Injected,Asian,,,,,,0,,0,0
8053672508574,8053672508574,0MU 51RS__1AB5D1,MU 51RS,0MU 51RS,,Miu Miu,Eyewear,SUN,Luxury-Fashion,,NOIR,FEMALE,Cat Eye,STD,,0,Gradient,Black,Steel,Global,,,,201507,,0,,0,0
